transaction_id,reason,flagged_date,amount
75672a53-dc15-4ab6-b068-f367248f1b57,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49097.18
86fdb8f6-1fee-4fec-ab12-bb856fec0a3e,Structuring band 9500–9999.99 SEK,2025-10-06,9562.11
b1c1efae-7cab-4b28-be1f-15460f70ac81,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49917.11
74ab0caf-27a5-4ac2-8786-3f85a38f762b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49327.86
a87bdcad-23bb-47cc-8d5f-ad54aba20baa,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48938.54
04271d6f-0ea6-4bba-b4f6-7535bff773ec,Structuring band 9500–9999.99 SEK,2025-10-06,9872.56
59bcf473-e7aa-409b-ac00-b0d8a7865b31,Structuring band 9500–9999.99 SEK,2025-10-06,9687.41
b2b17432-5cd4-495e-aae4-5bc378e06312,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49215.06
bb47a1da-e24a-41fe-84ce-c66180337108,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49194.5
372eb427-1559-452c-a604-f76242a2da97,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49865.77
bba66e38-ca4b-41a8-9c40-04fb75126827,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49746.22
1aa97691-507b-4296-b0b1-ef397c1ecb44,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49565.07
5230c6a4-4dc4-4454-8646-9506dfded639,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49663.62
bdd48668-5f76-47f9-8f2f-c8183e22ed80,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49722.97
f53a5a06-eba8-4957-a782-7458502e06cd,Structuring band 9500–9999.99 SEK,2025-10-06,9581.51
4826937a-8da9-433a-ad7d-492a1a2873b3,Structuring band 9500–9999.99 SEK,2025-10-06,9869.83
18f2cd44-d16e-4b40-9747-6f6cf85fa538,Structuring band 9500–9999.99 SEK,2025-10-06,9930.43
23ab89da-5e4e-4757-a16b-cca495eb6458,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49821.78
a88d9031-3b9a-411a-b4bf-fa63cd90e6f7,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49452.79
48a3b710-3e2d-4411-9ec5-e8c7b3764467,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49799.51
26e4d260-fbe1-4167-812e-8aa636125246,Structuring band 9500–9999.99 SEK,2025-10-06,9519.1
ed9e1e4f-e790-4665-82cd-ae956b9e1624,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49217.35
2889d4e6-e4b9-4ab1-a155-4e46d12cfaa6,Structuring band 9500–9999.99 SEK,2025-10-06,9637.12
4e51e86c-92d2-4b28-955b-2269f689df5d,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48939.56
7842a5a4-a048-4bc5-af13-9ed4dbde63ce,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48997.48
d3f37160-6616-4b04-ac34-0249f9980ada,Structuring band 9500–9999.99 SEK,2025-10-06,9943.21
4aac7f55-326e-4918-a26c-1127b9bec052,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49705.31
51e4d766-1a1e-4727-b70c-c77c4719c59f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49184.96
ea4e7e5a-d88f-4167-8e54-28990374d326,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49265.91
e5037224-7095-4550-8e57-e1bac254a053,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49047.92
de27ff27-aaee-454c-8086-5c76ef9ea5f9,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49131.47
9d009e69-e3fa-4749-b079-96d099fe39a1,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49382.72
b60c1fcc-f71f-4fef-82f5-0a77b285686e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49088.07
0412bd82-cf72-474b-a3f5-b60575268cc3,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49653.78
e533deb6-e731-422a-afe2-a0af950ac337,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49082.49
37b2cf06-c59b-4d49-8931-3a14aa10afc3,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49541.04
6ce6b00d-cda3-4528-9b53-bb04ff00f108,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49853.0
98a758a1-aea7-42dd-98ec-0db23d73894b,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49583.62
51b1b22b-5889-42cd-84ef-8409afebd4b3,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49787.88
5da9ba6c-740d-44e8-8ed6-f1dc45e10eba,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49901.73
7a2bdd04-f4a5-4a54-b342-6d51af4a16a1,Structuring band 9500–9999.99 SEK,2025-10-06,9916.16
00ae9306-c84d-4d48-b2a0-903138847a88,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49193.5
34ebca97-dbe9-4829-bf14-e4e7f2836624,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49876.1
709899be-e0ac-4ca8-86c3-66019f09e5f5,Structuring band 9500–9999.99 SEK,2025-10-06,9533.36
3dbb4f06-921a-4b8c-8df0-637f2b152c1f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49982.51
b5cdaf3b-ec53-41ec-94e9-91dab4c2c3d4,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49220.3
fd796396-42ba-49cc-a2fe-d974c342e902,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49092.19
f21cdb4b-2412-45f2-b8c8-2eddaac8b327,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49876.29
094f7b69-438d-4543-8a41-eba0f9383d7c,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49326.59
19c62cac-982b-4ba0-85be-1c3f3470c479,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49656.1
464ce894-f4be-45f2-b42a-192af4195e15,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49607.06
e0fa393f-88b1-423d-866f-29924c9decbe,Structuring band 9500–9999.99 SEK,2025-10-06,9502.96
6fa05a23-8fc3-4711-9e65-9247d4e44353,Structuring band 9500–9999.99 SEK,2025-10-06,9763.68
ec4faf49-a199-43a6-905c-8dc57d2503ef,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49295.67
160c0836-f24f-4fcc-8db3-eea0ce056525,Structuring band 9500–9999.99 SEK,2025-10-06,9835.39
0b90cb1a-f0cc-42b6-ba1f-7732db140e16,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49868.01
4fac3a27-ccab-47aa-bd64-4b249a736f29,Structuring band 9500–9999.99 SEK,2025-10-06,9810.03
512b73ac-7188-498f-8cf0-0c11ac720364,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49563.05
27eec3b1-15a6-42c3-b609-717e56c7b4c5,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49552.13
df0ebf70-5e46-4db8-ace2-60a3caa12c01,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49449.13
aaa51fb6-2e8b-48f5-b58a-4ba98b18a014,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49240.5
be217cf6-af56-452c-9bf6-7ce6033eb34f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49368.45
bdafdeb0-c8e4-4b06-a8b8-9a678d1b8411,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49876.68
6062d860-4dec-42b1-9b1b-b4f6028e1c26,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48966.78
4c5660fa-73e8-4d69-a55a-95bdcc134159,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49318.57
a06a2b6b-b73f-4df7-908f-e9609997102a,Structuring band 9500–9999.99 SEK,2025-10-06,9677.94
d5125aab-6f98-4794-ae3c-c5a3f83edae2,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49372.75
d9fd21ca-8780-49ca-905c-5218a6da66f1,Structuring band 9500–9999.99 SEK,2025-10-06,9903.74
cad06c11-1ca5-440b-9d4a-a887e0e794e2,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49359.74
b03543ba-0262-40a3-9adc-4576d7254740,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49449.99
3f9845f6-5105-41e7-880c-9a2d0299aea0,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49717.48
08368f49-a12d-443e-a7ee-346646d4009a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49461.27
fc0ddf1f-627a-4660-bc1a-ba70a7ed3b35,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48925.06
7ff62424-aad0-4970-9c77-c29dcc125b84,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49371.45
15169c6a-a0ce-48fa-834c-9adaa87f5994,Structuring band 9500–9999.99 SEK,2025-10-06,9950.66
786e217b-642e-4565-a5e7-f58bb6cd8ae9,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49883.95
46f25bdd-3931-44ee-a34f-5b2a2958115e,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49752.75
970b711f-b420-4b8a-84a5-3f2cfd984fab,Structuring band 9500–9999.99 SEK,2025-10-06,9620.11
641dfb6b-44a0-4d87-80b5-909c8d5ea046,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49266.87
93653e2d-5d65-4c6c-b915-2bfa851c2fc0,Structuring band 9500–9999.99 SEK,2025-10-06,9804.27
9b3d75e8-4be5-498e-ac29-161bf3cae041,Structuring band 9500–9999.99 SEK,2025-10-06,9500.68
92182861-088b-4f91-85b9-a035462f4e86,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49661.09
1f742fba-a258-45d0-b72c-c0e83aedae2f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49555.25
8a9c7e29-8cf6-48b7-b3a0-c67d17502904,Structuring band 9500–9999.99 SEK,2025-10-06,9636.52
9ed2947e-6142-4159-a421-0b7d9155ada8,Structuring band 9500–9999.99 SEK,2025-10-06,9795.67
4e0a411d-e4dc-4406-a3f3-b271b5185fdc,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49459.32
b2e4b098-4d99-4d5e-9810-86100b4c2562,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49176.76
76635902-b834-49a9-9b88-871bd9977afa,High velocity ≥ 20 tx/24h,2025-10-06,47638.27
dd0e8111-1677-4664-9a6a-8cbef2be5604,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49143.71
3310c21b-2449-4146-9924-88964ce822b7,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49966.86
2ae85be3-054a-487a-8b89-93787531189d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49380.2
4b272b14-cd4f-47dc-a02d-d0709caf1d7c,Structuring band 9500–9999.99 SEK,2025-10-06,9988.54
306cbe74-d076-4f7e-b58d-bceae6e3f96e,Structuring band 9500–9999.99 SEK,2025-10-06,9589.06
c5f1364c-ffd4-45ca-a6dc-924ab36447a3,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49499.46
f79d6cb2-67d1-42c2-9ac1-923f0ca4ae20,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48926.89
1fbe395f-182a-48ef-b230-02f396dbac2f,Structuring band 9500–9999.99 SEK,2025-10-06,9916.11
1b71806b-1854-4c7d-8f3a-ebd7a7c92754,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49018.79
21fccb6e-65b4-4dfc-8a12-3c66a82c17f2,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49647.86
dd8b7c2e-77c0-4322-adfc-1f28fc04a450,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49035.81
cd5fd944-6961-4bce-a96e-a3c132036c39,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49326.03
13f3dc0d-f562-4b77-9f49-e4ebc79c2693,Structuring band 9500–9999.99 SEK,2025-10-06,9903.49
ac3a17f0-24dd-4627-9182-36c29687a1be,Structuring band 9500–9999.99 SEK,2025-10-06,9662.89
61d44c38-10c1-44f1-88e9-5c7f38c5c4ec,Structuring band 9500–9999.99 SEK,2025-10-06,9509.88
b6354baf-9242-4cc6-a212-8ab1b8ab8932,Structuring band 9500–9999.99 SEK,2025-10-06,9678.3
047469a8-3084-493f-8d64-7a0def6d55a0,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49165.09
1a9a952d-554d-4e53-8d92-f6b19a31c21c,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49516.5
f15f220a-2120-4b65-b898-ac4c64616a48,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49962.1
41e956f2-6cb1-48f8-a9a6-53c14cbd0715,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49130.29
001ba2b0-e534-4113-81a6-888991d54223,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49712.36
13253417-b2ca-4474-85a1-e90eed1eb460,Structuring band 9500–9999.99 SEK,2025-10-06,9607.72
99c22dca-5d37-4bf4-984e-1e1501ec4a20,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49184.23
2ea77480-2631-4568-b718-ffea326d5fd7,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49390.17
d9e9f8c6-f1f1-4115-860e-05a78a1fe6af,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48929.32
f18e6e20-9107-42d6-a843-6a2625649413,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49199.36
a651d17e-965a-4b6d-87b9-f129639b92b8,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49564.78
4ecb3470-a135-40c0-97f9-189a12cc13ce,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49833.79
b8f4f428-b26c-4937-b257-7870acef9897,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49438.25
50b35d73-165d-4aae-a48a-7b18e1a34d86,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49254.85
bdfbeeec-aa62-426b-addb-8f606aa0af74,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49687.09
2a5d36da-2eee-429f-8dfa-12c45820914f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49618.23
9d0b0d80-fa01-4d51-a0bc-7638eafbd05a,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49336.9
eccab832-f21e-4e89-b07b-c7599e214c15,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49443.14
742dbadd-8c85-4d44-a505-0714062e7e8a,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49929.84
0bf6d54f-abad-47e7-a82f-6fb7fb11e8b6,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49524.45
492f5438-fa90-48e3-8143-b1a90691d6e2,Structuring band 9500–9999.99 SEK,2025-10-06,9998.24
ee48023d-dbd4-4cca-8f59-498fd0f85f0a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49772.1
8b5f44dc-c8e0-405b-90c7-0d935053b95b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49180.13
f06ebba5-cd77-4495-818a-574def36a7cc,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49710.97
59765077-e72e-4338-9c5d-bb71e862af4d,Structuring band 9500–9999.99 SEK,2025-10-06,9673.31
985053df-ce0c-4f6f-9852-6b7b63175f6d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49778.29
f1340f1d-ab73-4ed7-bfb9-defd33fb2611,Structuring band 9500–9999.99 SEK,2025-10-06,9816.98
ccbfea9e-19c2-45e6-90d1-df4eef8ea955,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49383.97
49c271f5-19da-4b84-900b-5b778f14d22a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49832.56
9fe3730e-e6c9-4dde-967b-ca5819bf4777,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49286.89
469cbe18-84da-4ecf-8c1c-80cc453259c4,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49920.92
cbb222f3-3157-4c3c-8167-47c0e75c0d1b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49788.7
3b5ad303-e7ba-42fd-a59d-1d39c2650f19,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49594.15
9edea896-8492-412f-8d27-83d378784950,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49808.89
af6076ca-647f-4b9b-9343-6e5a9080cc13,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49481.26
1d24aa1e-a7ac-49a7-b6d2-c30a48f7e81d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49582.66
126fd6c1-cd3e-46a4-8ec5-c819adfeb7fc,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49742.38
97ed16b1-75e1-4b42-9e3c-5dc9888ea717,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49374.67
7575cc8a-686e-4624-b9a0-9f2f699017ee,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48925.35
fe920767-1e4c-4786-9cec-be6fe74efffa,Structuring band 9500–9999.99 SEK,2025-10-06,9661.5
12b4d328-4669-4504-a43d-980be94595bc,Structuring band 9500–9999.99 SEK,2025-10-06,9636.63
324d3d55-74e1-497e-9404-bc645991830e,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49631.72
8c64862e-c8b6-4381-9ee9-3d6b8113cb1b,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49065.24
baa8145a-74c5-4959-8fa9-dc0cd37cefa9,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49845.25
672aa263-f1e4-4478-85e2-e86931ad77b7,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49149.76
deff18dd-48d8-45ee-a8ef-b97f75578c0b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49856.88
614f3e56-41d7-4f4f-8447-5931655b6884,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49085.19
e61d7343-b8a0-4f94-b427-4e30642f353b,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49427.13
ff71d308-1a7c-415d-a11e-92c51d96ccdc,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49170.9
b88aba25-5574-44e1-8562-ce7c1a812af7,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49331.7
6faea98e-1be8-42e6-8e91-22ace2ece6f1,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49271.8
d45fb322-d83b-424c-8e9b-914ba7dc3407,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49729.97
e4dcbfc6-1dad-4cda-a147-e4cc7dbb281a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49916.06
97df8bb5-cfc8-4bb0-a06b-6df85e8db42a,Structuring band 9500–9999.99 SEK,2025-10-06,9546.19
f277961b-a28f-4e9b-8e8a-c8cb8374829b,Structuring band 9500–9999.99 SEK,2025-10-06,9954.65
11a05d06-296f-4a00-8821-f7d63650f343,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48911.18
c2b8f438-d993-4bb1-94cb-5474b0585c16,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49513.59
23e98f0f-0fa5-485e-bd5b-2b3fa549d966,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49286.21
e2d575e5-f6c4-4457-a579-d34ab7e11e26,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49410.08
dcb947fb-1aab-4206-be9e-62e4e3b1e270,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49447.45
2d9673ad-b288-4e0f-85be-4c6003e1ab32,Structuring band 9500–9999.99 SEK,2025-10-06,9511.27
305e86c2-e1d4-4463-a070-b9937c0cc217,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49729.42
3ffd305d-7b00-431b-a1a0-0aa3017dbf08,Structuring band 9500–9999.99 SEK,2025-10-06,9520.88
14c9c308-5cfd-4879-a11c-00514d324ffd,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49535.05
034f8a8a-dfc9-4f48-9482-e0dd8b80d425,Structuring band 9500–9999.99 SEK,2025-10-06,9778.06
ce9f8ee0-72f0-4bd4-acb6-05c5ea07b512,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49489.91
4dd2bb25-8c37-418a-9e73-77bdc6d2499c,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49905.28
2a02f70b-72c6-473a-804f-0413cc6a95e9,Structuring band 9500–9999.99 SEK,2025-10-06,9940.39
def88a70-2ec4-4552-8ecd-de2c92bb3d65,Structuring band 9500–9999.99 SEK,2025-10-06,9542.48
337b406a-25d9-424f-81dd-b4bafa291639,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49014.58
aa476ba4-a7ed-4378-a077-78c7005f24df,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49942.72
8a6df419-8f41-4b77-b9c7-c64b1f440a2f,Structuring band 9500–9999.99 SEK,2025-10-06,9964.08
62e765f7-3cd9-4bcc-aab5-0f02ea03c2cd,Structuring band 9500–9999.99 SEK,2025-10-06,9653.14
1cd104d5-0f94-4194-b3ad-350406585047,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49522.46
3f13e137-072a-48ca-9904-188066a1ea65,Structuring band 9500–9999.99 SEK,2025-10-06,9909.93
147e7de0-e31b-46f4-a160-b5e368198811,High velocity ≥ 20 tx/24h,2025-10-06,19262.59
5197e3be-a3de-4261-b6b6-f4d235e5d87e,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49260.55
2212d1a9-3d88-4bb5-9a1b-b8f0d5696097,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49701.5
079297c2-4902-489e-b8a6-295aa7de8d73,Structuring band 9500–9999.99 SEK,2025-10-06,9818.06
02dc503d-5f17-49a3-bad8-834566557b74,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49676.16
5275e552-778d-4075-98b1-dbd3320f01aa,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49107.56
95692061-5580-4622-bc92-0b2bd64fcd7f,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49312.29
33d5c4ef-ee1e-4120-a7b3-f36653e89de1,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49223.12
7f25c453-be5e-4a11-9fec-7a25123a4f76,Structuring band 9500–9999.99 SEK,2025-10-06,9862.03
1a830f7d-6f9a-4871-a138-94af56bf9c26,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49734.38
ed761999-d1e6-45e8-9372-b7d5b732608f,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48944.77
c7be0a01-2ce9-4cde-8800-677b3f433dec,Structuring band 9500–9999.99 SEK,2025-10-06,9507.15
e2665f9d-376e-4b67-a2a6-e70d0bbeb56b,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49984.38
ca114753-30ee-4c42-966a-29e40069cc93,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49691.13
41012a4c-1630-4210-9e74-5e598eaea9d8,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49329.1
6ab3773b-abba-4768-9fe2-82c7f4dba36e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48960.86
371c96bc-53fe-4690-99f1-d83e49edd148,Structuring band 9500–9999.99 SEK,2025-10-06,9990.91
8d874197-7676-4eb7-9bce-35817e543c1e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49186.63
7759272c-23ba-4222-95e1-f93fe55dc7a8,Structuring band 9500–9999.99 SEK,2025-10-06,9945.53
1532e678-f092-4c66-a75b-37bcf38e3f73,Structuring band 9500–9999.99 SEK,2025-10-06,9579.34
